imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-2.3561931863150805, 3.863576125695545e-12, -0.22940891646734043, 1731686099694332625, 
-2.356192925534257, 8.692728981074538e-07, -0.26002562749756847, 1731686099757322252, 
-2.3520405201820376, 0.013842220443476272, -0.26538126183916216, 1731686099807030205, 
-2.3333567081440285, 0.07612072463409447, -0.22690678106398066, 1731686099853993647, 
-2.307321967523857, 0.14906184219393528, -0.22592437302990517, 1731686099903955750, 
-2.282587338527978, 0.16923123205350166, -0.21213530238908845, 1731686099945916434, 
-2.2549377102304056, 0.1746141909781714, -0.21222863199873843, 1731686099996972569, 
-2.146083053303325, 0.4550142840821773, -0.3391459516408636, 1731686100098145266, 
-2.1720670743479866, 0.27623545294139645, -0.46015322524918434, 1731686100206989491, 
-2.0574673409107977, 0.2953857079750903, -0.33963440668512673, 1731686100257957743, 
-1.930039670483844, 0.8067580128804752, -0.3899874646115054, 1731686100396931584, 
-1.80326698305953, 0.8473345261708923, -0.46176238704892186, 1731686100497180887, 
-1.6820716768385426, 0.8265599788176714, -0.37941275284928533, 1731686100607117870, 
-1.561408487390035, 0.8061949855649838, -0.2690950930427189, 1731686100657142394, 
-1.4511535663520838, 0.7697270349548627, -0.21894398382574218, 1731686100747029094, 
-1.3577589745697454, 0.6788317094009652, -0.34961478122753087, 1731686100897134911, 
-1.2685820793252294, 0.6085716234228481, -0.353861323025148, 1731686101007381116, 
-1.1890021247166414, 0.5625228328436801, -0.26159103224604324, 1731686101102823642, 
-1.126422579213601, 0.47386500037209495, -0.16703968468029498, 1731686101147202016, 
-1.0782978250907564, 0.36901433208628304, -0.16306903947651974, 1731686101246974236, 
-1.0302369215114762, 0.3206188590070824, -0.28048680024716627, 1731686101407316854, 
-0.9801745298770754, 0.3270776507122701, -0.26896137326938174, 1731686101508210904, 
-0.9307238856607751, 0.3317101195023368, -0.1854838009960103, 1731686101596512977, 
-0.882076083659403, 0.3269948207255746, -0.17591941830615287, 1731686101697170114, 
-0.8330758478568143, 0.325493459346536, -0.18562242250490385, 1731686101806979116, 
-0.7840363075398438, 0.32679925373186425, -0.1747807553233308, 1731686101906975145, 
-0.7341781118387454, 0.32965912006022985, -0.1098816347929342, 1731686101947176568, 
-0.6827571651601327, 0.33759714126570345, -0.13965829984242478, 1731686102097334213, 
-0.6327112370703265, 0.3382229158947296, -0.1774995575558383, 1731686102206976816, 
-0.5845664659595418, 0.3273023306686366, -0.13277505093372466, 1731686102306975183, 
-0.541147176850215, 0.3052135340670385, -0.11141293407187791, 1731686102397055338, 
-0.5028571657506058, 0.27236433402978655, -0.10333095797529163, 1731686102497321757, 
-0.46633546950291205, 0.24937235782434305, -0.1057686469603604, 1731686102607144444, 
-0.4321485275049102, 0.2356954608189854, -0.09794819329467237, 1731686102707009867, 
-0.4019631759622877, 0.21457431180208117, -0.08229063209968476, 1731686102796980603, 
-0.3745007152228941, 0.192159374273387, -0.07653438591978787, 1731686102896982396, 
-0.35032221030193567, 0.17213655220117344, -0.07890228556227466, 1731686103007053177, 
-0.32843370233920144, 0.1535567096123088, -0.0737276609636589, 1731686103106981533, 
