imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
0.0015469789505004883, -0.015314102172851562, 0.0010307476155773764, -5.127155694088399e-13, 1.7150542688475487e-05, -2.989500558214786e-08, -1.7150542688475484e-06, 0.0, -1.304172997151909e-06, 1.5134534123717458e-06, 1731685746635931155, 
0.02836930751800537, -0.0046923160552978516, 0.018105930203978285, -3.799842251455659e-11, 0.0003429588884235479, -1.107958527892977e-07, -3.429587481467336e-05, 1.1924036473759255e-14, -1.304172997151909e-06, 1.5134534123717458e-06, 1731685746665965303, 
0.004762530326843262, 0.00588613748550415, 0.009827847879258974, -9.320986802565861e-08, 0.000694420754628887, -0.00013422678888028327, -6.653720076212676e-05, -1.0775926617107348e-10, -2.2357426132657565e-06, 2.5945032575691584e-06, 1731685746696006916, 
-0.0022522807121276855, 0.005319774150848389, 0.0023505122107147928, -3.1398006498374146e-06, 0.000741324929832438, -0.004235390614136105, -3.4077550216639956e-05, -8.41448451918341e-09, 8.633679499325808e-06, 1.7670696252025664e-05, 1731685746727250136, 
0.003061950206756592, 0.01740342378616333, 0.0031420503757364064, -0.003271033764150724, 0.02169933162578616, -0.15074352613993083, 0.00131367872930124, -6.134717373110031e-07, 0.0017306937370449305, -0.00021718269272241741, 1731685746757469833, 
0.6403887867927551, 0.09962230920791626, 0.39709298133448034, -0.01928688523915701, 0.04787944180082308, -0.40282184824522027, 0.00399193639402491, -4.051487848073976e-05, 0.005910390522330999, -0.0006154858274385333, 1731685746876080902, 
0.6142368912696838, -0.33696669340133667, 0.5325030702948793, -0.09461089569970284, 0.1649773090244699, -0.5734782332136954, 0.01311289422326008, -0.000378664856436034, 0.01100934762507677, -0.0011403789976611733, 1731685746997255756, 
0.38893061876296997, -0.47258228063583374, 0.44450888462571925, -0.20141919307792058, 0.25578349999519306, -0.7874596800876751, 0.031827455553002315, -0.0021251067309037202, 0.0167569350451231, -0.0019589639268815517, 1731685747085737041, 
0.3656917214393616, -0.7112433314323425, 0.39742344672228097, -0.40239245634153714, 0.3861215841705568, -1.0421392453517782, 0.0611324403601541, -0.00695697977614206, 0.031648341566324234, -0.0045598349533975124, 1731685747175531310, 
-0.11326956748962402, -0.7733610272407532, 0.08232654034664688, -0.5961691017363354, 0.4313441499534587, -1.382119362927864, 0.09782297546401285, -0.016983543239635836, 0.06743448227643967, -0.016202401369810104, 1731685747294823103, 
0.21290737390518188, -0.3536940813064575, 0.1601547140271086, -0.4144820282854621, 0.29071009716712604, -1.425757248628282, 0.13181638058417675, -0.031079701797107968, 0.0909818559885025, -0.028724806383252144, 1731685747384721982, 
-0.12334167957305908, -0.4011213779449463, -0.015382379329984375, -0.4047678506528956, 0.2814834179701859, -1.4379811555925037, 0.15644010306093978, -0.045300496897988145, 0.11104489117860794, -0.04310965538024902, 1731685747473589737, 
-0.1495416760444641, -0.8014402389526367, -0.09530357921800658, -0.6207210467359373, 0.42403065473134643, -1.4638588974875135, 0.18175653801278255, -0.06495166790832654, 0.1312914490699768, -0.06241143122315407, 1731685747594406775, 
0.45773768424987793, -0.03142964839935303, 0.24140425229341012, -0.25076332287368835, 0.1805538025839084, -1.388856503075595, 0.2066135698432509, -0.0913911470874563, 0.14991061389446259, -0.0866924300789833, 1731685747687258729, 
0.09056699275970459, -0.06030780076980591, 0.14719102946513782, -0.19860878493931086, 0.1562033388886815, -1.2714759258817743, 0.2171069287569662, -0.10587843660451181, 0.1643362045288086, -0.11224237084388733, 1731685747774198341, 
-0.07337391376495361, 0.0709485411643982, 0.009585353709942984, -0.12506875394666117, 0.10130097911939406, -1.234625321826892, 0.22368465847287997, -0.11836942679630987, 0.17487016320228577, -0.137623593211174, 1731685747864113781, 
-0.1389947533607483, -0.15575599670410156, -0.08070721156693725, -0.2107655391105501, 0.175837360184051, -1.1986391224819308, 0.22821985788756552, -0.1300532566818994, 0.18294665217399597, -0.1664721518754959, 1731685747983932390, 
-0.2737807035446167, -0.5819779634475708, -0.19585695275311504, -0.3788552626896532, 0.375821572502153, -1.0080721555372738, 0.2344805769205106, -0.15384514853499398, 0.18798060715198517, -0.19803138077259064, 1731685748073809669, 
0.29886627197265625, -0.36628443002700806, 0.10994074077123528, -0.3347309313099911, 0.3749987794385482, -0.8926187221493187, 0.23962507377308098, -0.19172008588765044, 0.1900978982448578, -0.23616471886634827, 1731685748193724074, 
-0.35091352462768555, -0.322872519493103, -0.17495400803255334, -0.30817282301199483, 0.37076452848564156, -0.8311820558204486, 0.24115050636960014, -0.22944407265388195, 0.189428448677063, -0.2688046991825104, 1731685748283696233, 
0.33962011337280273, -0.25615328550338745, 0.14278055776060095, -0.27495623663218843, 0.3554235935569931, -0.7736015324151476, 0.23941565982656063, -0.2665049446731869, 0.1862465739250183, -0.30456575751304626, 1731685748374462473, 
-0.34630656242370605, -0.041839420795440674, -0.16074815084189376, -0.19479947163508812, 0.29165626567744246, -0.6679077206951789, 0.23522086321439384, -0.2998928576019269, 0.18079403042793274, -0.3391767144203186, 1731685748493207742, 
0.42897772789001465, -0.3949446678161621, 0.205247919736058, -0.2494337458364027, 0.37603697671088293, -0.6633223892451953, 0.22879398718056612, -0.33216350983591314, 0.1719253659248352, -0.37782686948776245, 1731685748583865352, 
-0.297110378742218, -0.5373339056968689, -0.1039074212356706, -0.289870764348933, 0.4546801592967542, -0.6375267502265131, 0.21818949869011553, -0.3718105407516477, 0.16328434646129608, -0.4070776402950287, 1731685748673005715, 
-0.20183098316192627, -0.5421082377433777, -0.1637971901127553, -0.297766575304125, 0.476543999426006, -0.6248459232784019, 0.2029691883770055, -0.4164910002402416, 0.15211965143680573, -0.43925976753234863, 1731685748792963021, 
-0.8047915101051331, -0.9346431493759155, -0.5576690507039656, -0.4168388292834327, 0.5630504706820622, -0.7403223174265121, 0.1828732177662052, -0.4650232680491288, 0.13861846923828125, -0.4713090658187866, 1731685748882732623, 
-0.013891458511352539, -0.5385276079177856, -0.22259516053740908, -0.31945981921751593, 0.47060254823830894, -0.6788314691737375, 0.15871375661447557, -0.5136686327483615, 0.12670285999774933, -0.49630728363990784, 1731685748972588559, 
0.17818140983581543, -0.272098183631897, 0.02339312127225024, -0.22133461810140803, 0.37066851446373583, -0.5971227915638413, 0.13652386258561144, -0.5512901341066933, 0.1152164563536644, -0.5174977779388428, 1731685749094442899, 
0.4754931330680847, -0.2012561559677124, 0.3017001903360997, -0.17804546867920615, 0.32797113273251793, -0.5428693287601442, 0.11691698395206102, -0.5801043889338576, 0.10152778029441833, -0.5403627157211304, 1731685749182263272, 
