imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.0013042688369750977, 0.01868307590484619, -0.0009773884925461766, 1.5878619566632542e-16, -1.626270370293138e-05, -9.763825165043372e-12, 3.2525407405862795e-06, 0.0, -4.1406387651932164e-08, 4.804582687256698e-08, 1731686169072379686, 
-0.0014916658401489258, 0.014801323413848877, -0.00130311084456954, 1.9185685892404163e-11, -4.72657986486644e-05, -4.0591054083344676e-07, 7.760760926208962e-06, 1.8859024293165508e-14, -4.1406387651932164e-08, 4.804582687256698e-08, 1731686169104138388, 
0.01092839241027832, 0.007453978061676025, 0.006286223292853013, -2.3096180531926944e-11, 6.467496076416167e-05, -3.571116280402172e-07, -7.4469261350336326e-06, 1.1320566305663795e-13, -4.1406387651932164e-08, 4.804582687256698e-08, 1731686169131591418, 
-0.0035367608070373535, -0.0016363263130187988, 0.00020757063241525799, -2.7643808172862843e-11, 0.00015994296538143142, -1.7283541109130987e-07, -1.6096832540938123e-05, 7.172305257312741e-13, -4.1406387651932164e-08, 4.804582687256698e-08, 1731686169160445555, 
-0.021551012992858887, 0.019593119621276855, -0.013235666859908188, -3.057957461608182e-10, -0.0001602761361609352, 1.9079306095435507e-06, 1.7619691541038716e-05, -4.481887441347092e-13, -4.1406387651932164e-08, 4.804582687256698e-08, 1731686169191414527, 
-0.003716707229614258, -0.011043190956115723, -0.007340178358512535, -8.695602350821457e-10, -0.00046504743265169714, 1.8698312774761908e-06, 4.8018333998483656e-05, -1.1885563664829008e-12, -4.1406387651932164e-08, 4.804582687256698e-08, 1731686169251364052, 
0.01997661590576172, 0.0029802918434143066, 0.009546146647980286, 1.797130002458445e-08, -0.00015381890430844433, -0.00011683414405649139, 1.9061835218075964e-05, 1.3489011134314523e-10, -1.0144506177311996e-06, 1.1771288654927048e-06, 1731686169343956641, 
-0.10823500156402588, 0.539093017578125, -0.0631602900080282, 6.536842059040606e-05, 0.002285793181288908, 0.028597696906920628, 0.00029605537217011134, -2.413318230166913e-08, 0.00010245538578601554, -0.00012287672143429518, 1731686169460991707, 
-0.012609660625457764, 0.30446553230285645, -0.031268273527093736, 0.02414162213698124, 0.03577197682204974, 0.674875259398592, 0.002887983455618163, 6.271522559677536e-06, 0.004819134715944529, 0.0003164877707604319, 1731686169551962342, 
-0.14846289157867432, 0.12783026695251465, -0.1028496552332937, 0.06893327954437328, 0.07902254163534889, 0.8723242522680084, 0.009510648443334234, 0.0002661552068626798, 0.010971803218126297, 0.0008607895579189062, 1731686169670850504, 
-0.1689944863319397, -0.19908440113067627, -0.14542178951709062, -0.026731560981201954, -0.027758567968168557, 0.9630021624982853, 0.012379389037646727, 0.0008252774233217974, 0.01738346926867962, 0.0027289320714771748, 1731686169760790027, 
0.721386730670929, 0.019659221172332764, 0.39112799892223826, 0.027212335595155405, 0.02791209740885478, 0.9749298018185697, 0.011565302507920108, 0.0006181119118872173, 0.02333393134176731, 0.004810165148228407, 1731686169850776311, 
-0.05961012840270996, 0.11460912227630615, 0.1133255567016686, 0.0983658548854839, 0.09427876737588003, 1.0433510919092637, 0.015743111628523678, 0.0018781609876434662, 0.0320710726082325, 0.009356256574392319, 1731686169940652446, 
0.7404099106788635, 0.5774782299995422, 0.5038284741371584, 0.34186242795392446, 0.27815743640188495, 1.229024944923629, 0.029695540209007505, 0.007890799759054495, 0.040825869888067245, 0.015680385753512383, 1731686170062800437, 
-0.933245837688446, -0.4484517574310303, -0.3911533499406614, -0.09500177102369498, -0.06970652768271107, 1.3628819879842866, 0.042099274554895684, 0.015838680540040166, 0.052191607654094696, 0.025790929794311523, 1731686170150870800, 
-0.3387071490287781, 0.029839277267456055, -0.35648478526336086, 0.015926722012071844, 0.014369066306702788, 1.1084034043772526, 0.04081649014286428, 0.01447437204799117, 0.05944552645087242, 0.03367522358894348, 1731686170271442937, 
0.4752134084701538, 0.12101739645004272, 0.15923555543586582, 0.09811410535346898, 0.08794921067255823, 1.115576872187693, 0.04358786718120152, 0.017185205511771856, 0.06697794049978256, 0.04384512081742287, 1731686170359896907, 
-0.10330474376678467, 0.5475329756736755, 0.0006948912827068887, 0.3636333221286851, 0.28637623973537474, 1.2697747636630035, 0.05292584985191521, 0.02858119071795845, 0.0758349671959877, 0.05927952751517296, 1731686170449821094, 
-0.9729134440422058, 0.39493638277053833, -0.6009744615115986, 0.33577173726317067, 0.260372673372318, 1.2895813255450057, 0.06800731061025206, 0.052833505041746, 0.08287257701158524, 0.07619958370923996, 1731686170539662074, 
0.14153718948364258, 0.33652812242507935, -0.14179531804417633, 0.2563570786745563, 0.24257556183105286, 1.0568132945440807, 0.07976693600962148, 0.07806921781131834, 0.08718346059322357, 0.09162341058254242, 1731686170658535372, 
0.08163750171661377, 0.23377662897109985, -0.00421810151216373, 0.21615039033262973, 0.2099047370810816, 1.0297547036736745, 0.08703417020988737, 0.10061652931527329, 0.08965586125850677, 0.10655180364847183, 1731686170752053328, 
0.5855854153633118, 0.6299869418144226, 0.3627981600758753, 0.3666700803049929, 0.3560002109523288, 1.0299715253654522, 0.0924072595256261, 0.12546750087123737, 0.09100764989852905, 0.12418946623802185, 1731686170839148211, 
0.7685881853103638, -0.00513070821762085, 0.6090652016239386, 0.17314508082205676, 0.16892902934190995, 1.0249575309617958, 0.09496255185866259, 0.15273356772526395, 0.09073508530855179, 0.14192987978458405, 1731686170960067599, 
-0.2890316843986511, 0.048335909843444824, 0.05282998632286551, 0.1426736721304702, 0.14247481156852704, 1.0013957594311154, 0.09497594943297129, 0.16745908319117161, 0.08752802014350891, 0.16276952624320984, 1731686171048834339, 
0.21860277652740479, 0.16436845064163208, 0.15567093588469902, 0.17308374862571552, 0.1728710412833015, 1.0012304394121478, 0.09350072375485151, 0.18238633681002822, 0.08303394168615341, 0.18008458614349365, 1731686171138803747, 
-0.09286314249038696, 0.2656392455101013, 0.0028602840344701674, 0.22109343735513637, 0.22259321413067967, 0.9932622529334483, 0.0898476217531032, 0.20082653420931032, 0.07604245096445084, 0.19948843121528625, 1731686171258685881, 
0.00763779878616333, 0.29518014192581177, 0.006323509952286596, 0.25460656574914653, 0.24917064977890377, 1.0218160364194828, 0.08303878009256825, 0.2228957248217341, 0.06697873026132584, 0.2186446636915207, 1731686171348504384, 
-0.1535634994506836, 0.1911829113960266, -0.09304650439329812, 0.21953076507770672, 0.2161949911148793, 1.0154294692287986, 0.07371582777096611, 0.24486228780641242, 0.056370411068201065, 0.23640590906143188, 1731686171439773354, 
0.08677411079406738, 0.1981813907623291, 0.018114423504878976, 0.21745022427707283, 0.21345580028902614, 1.0187131199182131, 0.06327313817463512, 0.26384933189011966, 0.040762338787317276, 0.25683191418647766, 1731686171528229115, 
0.6132351160049438, 0.09378945827484131, 0.3849720726667234, 0.1861523889312067, 0.1835122698422889, 1.0143866079973112, 0.052031274882309526, 0.27996335057378574, 0.02431887574493885, 0.2742113471031189, 1731686171648667683, 
-0.12276899814605713, 0.24676185846328735, 0.07175579702999269, 0.24211226314460188, 0.23740025395241776, 1.0198483746909914, 0.03952176953757258, 0.2947421847381747, 0.0060157859697937965, 0.29000359773635864, 1731686171747966613, 
-0.14818429946899414, -0.0006474852561950684, -0.06569460508090491, 0.1574729569259355, 0.15943660296271855, 0.9876838442346754, 0.024297438263309937, 0.3092261650909518, -0.013333430513739586, 0.3038938045501709, 1731686171867778012, 
-0.6834490895271301, -0.13239842653274536, -0.44826123518084177, 0.09207618616359854, 0.09461935898355922, 0.9731220666967044, 0.012871475044444651, 0.3181402304589506, -0.039521247148513794, 0.3190399408340454, 1731686171957645381, 
0.08616167306900024, -0.11534321308135986, -0.1176234079196154, 0.08147738602025893, 0.08374092931161345, 0.9729696898522405, 0.004252475678985775, 0.3235971141114353, -0.06540270894765854, 0.33057501912117004, 1731686172048673189, 
0.4631287455558777, 0.7209305167198181, 0.247349781562322, 0.4208175348542353, 0.4055380672237988, 1.0376770243420932, -0.013423110863024348, 0.3329152828852197, -0.09303826838731766, 0.3395102620124817, 1731686172167327638, 
-0.12715744972229004, 0.08458662033081055, 0.012942799463369514, 0.2517649748566145, 0.26542378642576314, 0.9485396099834145, -0.046128674377601375, 0.34541858230000666, -0.12809759378433228, 0.3471808135509491, 1731686172257262702, 
0.4175329804420471, 0.6645495295524597, 0.2660158953025605, 0.43274285560599357, 0.4348685056066239, 0.9951119706917724, -0.07694379412600726, 0.3540531509530763, -0.15672186017036438, 0.35023629665374756, 1731686172347252228, 
0.05239081382751465, 0.03712230920791626, 0.13045380823065686, 0.24367929132407937, 0.2719813126625455, 0.8959413017703124, -0.11356481152266433, 0.3603240243585383, -0.18949905037879944, 0.3510662615299225, 1731686172466986375, 
-0.34346508979797363, 0.8516955375671387, -0.15788535822899105, 0.48388520523054696, 0.5084571999277071, 0.9516734256085786, -0.14911646625728472, 0.36340071005693453, -0.22163867950439453, 0.34884005784988403, 1731686172559438006, 
0.8069640398025513, -0.07784378528594971, 0.43340094740543966, 0.2239880101318629, 0.2572289300067507, 0.8707730119080486, -0.19026040871155553, 0.36251582937799326, -0.2528121769428253, 0.34407544136047363, 1731686172646833528, 
0.16692161560058594, -0.07266920804977417, 0.2669627006775537, 0.1736475472970586, 0.20027161886425146, 0.867060186969182, -0.2121768677467273, 0.36004623753167386, -0.2890271246433258, 0.33501073718070984, 1731686172768816564, 
-0.5326149463653564, 0.8110384345054626, -0.2220229679887754, 0.4479858331620479, 0.47719359654402327, 0.9387926334437289, -0.24216501163425758, 0.3545690128623357, -0.3211421072483063, 0.32349061965942383, 1731686172855439555, 
-0.153344988822937, 0.03452444076538086, -0.18278870658302587, 0.2380023569448582, 0.28839158292751416, 0.8252749769214969, -0.28203041749120283, 0.3429344505498453, -0.3366154730319977, 0.31670844554901123, 1731686172946502160, 
