imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
0.003595590591430664, -0.006230533123016357, 0.001879531747748533, -3.194071005686937e-17, 8.132980301811047e-05, -3.927306949182802e-13, -8.132980301811048e-06, 0.0, 9.738982043927535e-06, 1.0144881343876477e-05, 1731685886499136945, 
-0.0035630464553833008, -0.0081709623336792, -0.0002095992995558714, -2.8320559283889384e-12, 1.1093311462824062e-05, -2.5529400647225425e-07, -1.1093311459615013e-06, -1.584960239957481e-13, 9.738982043927535e-06, 1.0144881343876477e-05, 1731685886469233392, 
0.003679633140563965, -0.00774616003036499, 0.0010511664753491833, -2.206000378947131e-11, 0.00011027552443331447, -2.0004442420776134e-07, -1.1027354688188357e-05, -2.972957704431588e-13, 9.738982043927535e-06, 1.0144881343876477e-05, 1731685886529202224, 
0.03250563144683838, 0.01934361457824707, 0.01042472456004817, 8.251354472771092e-10, 0.001659516647716265, 4.972143234673873e-07, 1.4763915570423749e-05, -4.101176679000675e-12, 8.047053415793926e-05, -3.7995843740645796e-05, 1731685886558516142, 
0.004096269607543945, 0.003981411457061768, 0.009887401831580633, -0.0013273642674433213, 0.014428823299685438, -0.09199393740390868, 0.00310349110418065, -2.8373727589158508e-06, 0.0026993302162736654, -0.00021957262651994824, 1731685886619067674, 
0.9136335849761963, -0.42637723684310913, 0.26197511632743475, -0.016054141398059156, 0.0725907772124197, -0.22115951935712874, 0.00925746278418503, -0.0001515277814450481, 0.0067389290779829025, -0.0003666873089969158, 1731685886708862201, 
1.0448633432388306, -0.17974978685379028, 0.47592324692765164, -0.04517743189165538, 0.13415632864581878, -0.33675214839045475, 0.017083825258252968, -0.0009588322975010695, 0.01215558871626854, -0.0007020066841505468, 1731685886798874843, 
0.8738707304000854, -0.06024891138076782, 0.5815056958280782, -0.08044998334476915, 0.1775659501419224, -0.453071004212622, 0.02495421843908131, -0.002839606745729561, 0.018717439845204353, -0.0014276537112891674, 1731685886918576277, 
0.40556156635284424, -0.13188034296035767, 0.5322014624907334, -0.1381011779702436, 0.2111055355680577, -0.6541807518151108, 0.037604726983755145, -0.006810482117313226, 0.03363712504506111, -0.004481629468500614, 1731685887008479671, 
0.14790987968444824, -0.5414536595344543, 0.43438282840688525, -0.2657369225399292, 0.2982313263299057, -0.8910429558495443, 0.0692222381860866, -0.016088464937835726, 0.07040964812040329, -0.016548899933695793, 1731685887099053841, 
0.42528408765792847, -0.7950800061225891, 0.4395577167922987, -0.43216222028254886, 0.4066133364704546, -1.0628333640845808, 0.11034155942361487, -0.033225450143395764, 0.09195416420698166, -0.027646739035844803, 1731685887188983166, 
0.11333853006362915, -0.46225500106811523, 0.3473948522997859, -0.460526583679689, 0.3970158567085971, -1.1599702528196694, 0.13518790771262051, -0.052318028933698885, 0.11405445635318756, -0.043300747871398926, 1731685887310746493, 
0.0933886170387268, -0.49711883068084717, 0.2755431461348954, -0.47893166436831147, 0.3895683998548358, -1.229390434508484, 0.15870148328776446, -0.07493723038873933, 0.1321226954460144, -0.060351308435201645, 1731685887397923136, 
0.3011062741279602, -0.45946162939071655, 0.2780906037619569, -0.48107281225940035, 0.38199038976551386, -1.2593845948708515, 0.17858614638441545, -0.09996558744256114, 0.1498168259859085, -0.0818457081913948, 1731685887487813330, 
-0.5090396404266357, -0.8449577689170837, 0.07441749746956297, -0.56377611739923, 0.4395867054811428, -1.2825140304963445, 0.2100295414436351, -0.1365351517106115, 0.1667982041835785, -0.10999080538749695, 1731685887617840506, 
