imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
1.4142135741098592, 0.0, 0.13769380438504578, 1731686099694332625, 
1.4142135764572341, 7.824583203586144e-09, 0.15607030354277554, 1731686099757322252, 
1.4145580562786444, 0.0011482738959508094, 0.15939138826243804, 1731686099807030205, 
1.4160692960841916, 0.006185732089858398, 0.13678489804737728, 1731686099853993647, 
1.4184439514181915, 0.012952983798490228, 0.1372811839542789, 1731686099903955750, 
1.4212830463372306, 0.0173791675101298, 0.13040155207800275, 1731686099945916434, 
1.4349662304984478, 0.05507426360085462, 0.13253945543100532, 1731686099996972569, 
1.434577616277046, 0.04431523313271827, 0.21772918875091296, 1731686100098145266, 
1.4611863423357823, 0.08740037279111472, 0.30317554144320935, 1731686100206989491, 
1.4810777732257634, 0.15500052316239113, 0.23315797286736506, 1731686100257957743, 
1.4949076063613602, 0.11240421341859319, 0.28093522795415027, 1731686100396931584, 
1.509552382174207, 0.09491536316147853, 0.3576814819664228, 1731686100497180887, 
1.5201016567352865, 0.08398016791308767, 0.3170002693325101, 1731686100607117870, 
1.5238787928868025, 0.0477547023753185, 0.2427966579827043, 1731686100657142394, 
1.5245300313702785, 0.014761248783306721, 0.21306196441749028, 1731686100747029094, 
1.518881080809932, -0.01665904025623499, 0.3653718000619079, 1731686100897134911, 
1.5093858286422022, -0.05048067576025458, 0.39510996309950985, 1731686101007381116, 
1.5010068932847709, -0.05958062508387041, 0.31054019361216617, 1731686101102823642, 
1.4935671548075735, -0.052728912782095495, 0.2099159078429711, 1731686101147202016, 
1.4738218077109344, -0.09061695191278825, 0.21470730561372697, 1731686101246974236, 
1.456102533019145, -0.12488207262809488, 0.3835385912520515, 1731686101407316854, 
1.4418670609152044, -0.1065158226524332, 0.38069073965228795, 1731686101508210904, 
1.4245973417238975, -0.10501730431749179, 0.2726043018781769, 1731686101596512977, 
1.4090496370055157, -0.10939141303229594, 0.2692992517583852, 1731686101697170114, 
1.3941406423443756, -0.10152233126507297, 0.29660204570646514, 1731686101806979116, 
1.3759281930446146, -0.1104048132030037, 0.29226669355113405, 1731686101906975145, 
1.3551217016909118, -0.13006313551154594, 0.19278040077103792, 1731686101947176568, 
1.3345688709124244, -0.1378644071073006, 0.25797579969068485, 1731686102097334213, 
1.314859761600869, -0.13420646696680935, 0.3467943899849118, 1731686102206976816, 
1.2958391960134592, -0.1290989163298839, 0.2756965914940474, 1731686102306975183, 
1.278533202463207, -0.12108853045887343, 0.24641983356746844, 1731686102397055338, 
1.2590442838597906, -0.1226497071788953, 0.24322591073239694, 1731686102497321757, 
1.2333865323116462, -0.15048890050520272, 0.26407948647770657, 1731686102607144444, 
1.210237736450778, -0.16268849136337563, 0.2588018569185959, 1731686102707009867, 
1.1891367103893153, -0.14749940640776948, 0.22987646361574843, 1731686102796980603, 
1.1680302154073212, -0.14069173681152236, 0.2259029618845107, 1731686102896982396, 
1.143839238126496, -0.15099157420939813, 0.24515512548173277, 1731686103007053177, 
1.1173990529062086, -0.16877054167037553, 0.2400478089645615, 1731686103106981533, 
